,labels,text
105,6,"O TCU é competente para fiscalizar os recursos referentes à compensação ambiental (art. 36 da Lei 9.985/2000) devida por empresas em que a União, direta ou indiretamente, detém a maioria do capital social com direito a voto, ainda que a gestão dos referidos valores tenha sido transferida a órgão ambiental de outro ente federativo, tendo em vista a ausência de previsão legal para a transferência de responsabilidade quanto à aplicação dos recursos, que compete diretamente àquelas empresas jurisdicionadas ao Tribunal."
106,6,"O Operador Nacional do Sistema Elétrico (ONS) , entidade privada sem fins lucrativos, sujeita-se à jurisdição do TCU, por força do art. 70, parágrafo único, da Constituição Federal e do art. 5º, inciso I, da Lei 8.443/1992."
107,6,"Verificada a concessão de vantagens, licenças e outros benefícios sem amparo legal ou destoantes dos padrões de mercado por conselho de fiscalização profissional a seus empregados, com base em acordo coletivo de trabalho, pode o TCU expedir determinação à entidade para que proceda à revisão dos benefícios na próxima negociação de acordo coletivo, de modo a suprimir aqueles considerados indevidos."
108,6,"O TCU pode determinar medidas corretivas a ato praticado na esfera de discricionariedade das agências reguladoras, desde que esse ato viole o ordenamento jurídico, do qual fazem parte os princípios da economicidade da Administração Pública e da modicidade tarifária na prestação de serviços públicos."
109,6,"A competência para fiscalizar a utilização de recursos oriundos de operação de crédito efetuada junto a banco oficial federal por ente da Federação é do respectivo tribunal de contas estadual, municipal ou do Distrito Federal, pois tais recursos passam a integrar o patrimônio do ente federativo."
110,6,"A norma fixada no art. 113, § 1º, da Lei 8.666/1993, que prevê o direito de representar contra irregularidades na aplicação da Lei de Licitações, não transforma o TCU em instância revisional de penalidades aplicadas a licitantes por órgãos e entidades da Administração. Eventual correção ou incorreção da medida punitiva adotada deve ser tratada pelo Poder Judiciário, a quem cabe a tutela de interesses privados."
111,6,"Não cabe ao TCU atuar como instância revisora de decisões administrativas adotadas por órgãos e entidades que lhe são jurisdicionados, salvo se, de forma reflexa, esses litígios atingirem o patrimônio público ou causarem prejuízo ao erário."
112,6,"A aprovação das contas do gestor no âmbito do controle externo estadual ou municipal não gera impacto ou vincula a atuação do TCU, em razão da independência de atuação do Tribunal e sua jurisdição sobre os recursos da União, outorgadas pela Constituição Federal."
113,6,"As informações sobre operações financeiras que envolvam recursos públicos não estão abrangidas pelo sigilo bancário a que alude a Lei Complementar 105/2001, visto que operações da espécie estão submetidas aos princípios constitucionais da Administração Pública. É prerrogativa do TCU o acesso a essas informações, independentemente de autorização judicial."
114,6,"A Petrobras sujeita-se à jurisdição do TCU, pois sendo a União a acionista majoritária da empresa, eventuais perdas patrimoniais na estatal repercutem nos cofres públicos, o que justifica a incidência do art. 71, inciso II, da Constituição Federal e do art. 5º do Regimento Interno do TCU."
115,6,Parecer de Conselho Municipal de Saúde que atesta a regular aplicação de recursos do SUS não tem efeito vinculante ao julgamento do TCU.
116,6,"O TCU exerce a sua jurisdição independentemente das demais instâncias. O Tribunal possui competências próprias e privativas, estatuídas pela Constituição Federal e pela sua Lei Orgânica, inexistindo litispendência entre o processo do TCU e outro versando sobre idêntica matéria no âmbito do Poder Judiciário."
117,6,"Compete ao TCU apreciar, para fins de registro, os atos de admissão de servidores reintegrados com fundamento na Lei 8.878/1994 (concessão de anistia a servidores e empregados públicos) ."
118,6,"Os relatórios técnicos de vistoria do tomador de contas possuem presunção de veracidade e legitimidade, mas não vinculam o TCU, que é a instância julgadora das contas."
119,6,"O controle externo das desestatizações em empreendimentos de mobilidade urbana conduzidas por estados e municípios compete ao tribunal de contas com jurisdição sobre o poder concedente, cabendo ao TCU, nos casos em que houver aporte de recursos públicos federais, realizar as ações de controle pertinentes para avaliar a atuação dos órgãos federais."
120,6,"Não obsta a atuação do TCU nas matérias de sua competência o trâmite no âmbito do Poder Judiciário de ação penal ou civil versando sobre o mesmo assunto e tendo por objeto idênticas responsabilidades, dado o princípio da independência das instâncias."
121,6,"Nas concessões de uso vinculadas, do ponto de vista finalístico, à celebração de uma contratação futura pelo cessionário, em que o uso do bem cedido pela União está diretamente relacionado a sua exploração econômica por terceiro, não compete ao TCU fiscalizar o procedimento licitatório, bem como o contrato dele resultante, afetos à operacionalização do cessionário. A atuação do TCU dirige-se ao controle da legalidade do contrato de cessão de uso e ao acompanhamento da sua execução."
122,6,"Não compete ao TCU examinar, em substituição à Administração contratante, o cumprimento das exigências de qualificação técnica de licitantes."
123,6,"O TCU pode determinar aos gestores a apuração de fatos e condutas de agentes públicos que sejam prejudiciais ao erário ou que configurem atos de gestão ilegais ou ilegítimos, não tendo, contudo, competência para determinar diretamente a instauração ou para controlar resultados de sindicâncias ou de procedimentos administrativos disciplinares."
124,6,"O rateio das cotas dos fundos de participação dos municípios e dos estados é procedimento técnico vinculado, realizado com base nos dados demográficos encaminhados formalmente pelo IBGE ao TCU. Não pode o Tribunal dele se afastar sob o risco de viciar, com erro de natureza formal, a Decisão Normativa que informa os coeficientes de cálculo do FPM e do FPE."
125,6,"Compete ao TCU a fiscalização de recursos de origem privada transferidos para órgãos e entidades da Administração Federal, porquanto responde a União pelos valores disponibilizados pelo particular, a teor do art. 70, parágrafo único, da Constituição Federal e do art. 5º da Lei 8.443/1992."
126,6,"Não compete ao TCU, no exercício do controle externo da Administração Pública, fiscalizar diretamente as empresas concessionárias de serviço público, mas sim examinar se o poder concedente está fiscalizando de forma adequada a execução dos contratos de concessão."
127,6,"As representações formuladas com base no art. 113, § 1º, da Lei 8.666/1993 não se prestam à defesa de interesses meramente particulares junto à Administração Pública, devendo sua procedência ser fundada no resguardo do interesse público. Não é da competência do TCU a defesa de interesses privados perante o Poder Público."
128,6,"No exercício de suas competências constitucionais, o TCU pode desconsiderar a personalidade jurídica para atingir os verdadeiros responsáveis pelos atos tidos como irregulares. A desconsideração da personalidade jurídica não é atividade privativa do Poder Judiciário."
129,6,Não compete constitucionalmente ao TCU decidir sobre reclamações de particulares para a salvaguarda de seus eventuais direitos e interesses subjetivos juridicamente tutelados.
130,6,"O exame de licitação por tribunal de contas estadual ou municipal não impede nem vincula o exame por parte do TCU, em razão do princípio da independência das instâncias."
